DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_BANCO_POSTAL_E_ECT
GO;16300122;2;AC SILVANIA;09/12/2020;900,48;200500
GO;16300122;2;AC SILVANIA;14/12/2020;767,73;200500
GO;16300122;2;AC SILVANIA;17/12/2020;1634,43;200500
GO;16300122;2;AC SILVANIA;22/12/2020;382,18;200500
GO;16300122;2;AC SILVANIA;12/01/2021;125,35;200500
GO;16300122;2;AC SILVANIA;07/01/2021;215,23;200500
GO;16300122;2;AC SILVANIA;30/12/2020;248,18;200500
GO;16300122;2;AC SILVANIA;04/01/2021;724,88;200500
GO;16300122;2;AC SILVANIA;20/01/2021;410,4;200500
GO;16300122;2;AC SILVANIA;22/01/2021;144,2;200500
GO;16300122;2;AC SILVANIA;25/01/2021;241,59;200500
GO;16300122;2;AC SILVANIA;02/02/2021;1172,48;200500
GO;16300122;2;AC SILVANIA;15/02/2021;1247,19;200500
GO;16300122;2;AC SILVANIA;12/02/2021;1207,94;200500
GO;16300122;2;AC SILVANIA;25/02/2021;73,61;200500
GO;16300122;2;AC SILVANIA;10/03/2021;1150,45;200500
GO;16300122;2;AC SILVANIA;05/03/2021;36,29;200500
GO;16300122;2;AC SILVANIA;18/03/2021;655,3;200500
GO;16300122;2;AC SILVANIA;23/03/2021;408,65;200500
GO;16300149;2;AC CALDAS NOVAS;22/03/2021;6107,31;200500
GO;16300149;2;AC CALDAS NOVAS;17/03/2021;6605,06;200500
GO;16300149;2;AC CALDAS NOVAS;04/03/2021;6140;200500
GO;16300149;2;AC CALDAS NOVAS;09/03/2021;6451,19;200500
GO;16300149;2;AC CALDAS NOVAS;12/03/2021;5959,63;200500
GO;16300149;2;AC CALDAS NOVAS;19/02/2021;5863,67;200500
GO;16300149;2;AC CALDAS NOVAS;24/02/2021;6317,07;200500
GO;16300149;2;AC CALDAS NOVAS;11/02/2021;6073,58;200500
GO;16300149;2;AC CALDAS NOVAS;01/02/2021;5780,61;200500
GO;16300149;2;AC CALDAS NOVAS;03/02/2021;6944,21;200500
GO;16300149;2;AC CALDAS NOVAS;29/01/2021;6367,28;200500
GO;16300149;2;AC CALDAS NOVAS;23/03/2021;6278,09;200500
GO;431211;4;AC TERESINA DE GOIAS;13/01/2021;128,42;0
GO;431211;4;AC TERESINA DE GOIAS;18/01/2021;135,42;0
GO;431211;4;AC TERESINA DE GOIAS;23/12/2020;767,47;0
GO;431211;4;AC TERESINA DE GOIAS;18/12/2020;366,23;0
GO;431211;4;AC TERESINA DE GOIAS;19/02/2021;311,62;0
GO;431211;4;AC TERESINA DE GOIAS;22/02/2021;409,62;0
GO;431211;4;AC TERESINA DE GOIAS;27/01/2021;229,07;0
GO;431211;4;AC TERESINA DE GOIAS;01/02/2021;276,87;0
GO;431211;4;AC TERESINA DE GOIAS;29/01/2021;276,87;0
GO;431211;4;AC TERESINA DE GOIAS;11/01/2021;969,07;0
GO;431211;4;AC TERESINA DE GOIAS;06/01/2021;904,07;0
GO;431211;4;AC TERESINA DE GOIAS;16/12/2020;366,23;0
GO;431211;4;AC TERESINA DE GOIAS;11/12/2020;317,88;0
GO;431211;4;AC TERESINA DE GOIAS;21/12/2020;380,08;0
GO;431211;4;AC TERESINA DE GOIAS;24/03/2021;465,67;0
GO;431211;4;AC TERESINA DE GOIAS;08/03/2021;92,62;0
GO;431211;4;AC TERESINA DE GOIAS;03/03/2021;668,07;0
GO;431211;4;AC TERESINA DE GOIAS;10/02/2021;215,14;0
GO;431211;4;AC TERESINA DE GOIAS;15/02/2021;322,89;0
GO;431211;4;AC TERESINA DE GOIAS;05/02/2021;204,84;0
GO;431211;4;AC TERESINA DE GOIAS;15/01/2021;135,42;0
GO;431211;4;AC TERESINA DE GOIAS;20/01/2021;152,72;0
GO;431211;4;AC TERESINA DE GOIAS;28/12/2020;810,07;0
GO;431211;4;AC TERESINA DE GOIAS;07/12/2020;310,88;0
GO;431211;4;AC TERESINA DE GOIAS;04/12/2020;233,93;0
GO;431211;4;AC TERESINA DE GOIAS;02/12/2020;226,93;0
GO;431212;2;AC VALPARAISO DE GOIAS;01/12/2020;5243,36;0
GO;431212;2;AC VALPARAISO DE GOIAS;11/12/2020;3449,93;0
GO;431212;2;AC VALPARAISO DE GOIAS;09/12/2020;5116,83;0
GO;431212;2;AC VALPARAISO DE GOIAS;14/12/2020;6019,58;0
GO;431212;2;AC VALPARAISO DE GOIAS;22/12/2020;4309,23;0
GO;431212;2;AC VALPARAISO DE GOIAS;04/01/2021;3730,5;0
GO;431212;2;AC VALPARAISO DE GOIAS;22/01/2021;3032,93;0
GO;431212;2;AC VALPARAISO DE GOIAS;14/01/2021;4764,89;0
GO;431212;2;AC VALPARAISO DE GOIAS;04/02/2021;3500,47;0
GO;431212;2;AC VALPARAISO DE GOIAS;27/01/2021;3646,74;0
GO;431212;2;AC VALPARAISO DE GOIAS;17/02/2021;3206,06;0
GO;431212;2;AC VALPARAISO DE GOIAS;22/02/2021;4498,36;0
GO;431212;2;AC VALPARAISO DE GOIAS;02/12/2020;4412,2;0
GO;431212;2;AC VALPARAISO DE GOIAS;18/12/2020;4572,86;0
GO;431212;2;AC VALPARAISO DE GOIAS;10/12/2020;4107,98;0
GO;431212;2;AC VALPARAISO DE GOIAS;15/12/2020;5544,41;0
GO;431212;2;AC VALPARAISO DE GOIAS;23/12/2020;4454,28;0
GO;431212;2;AC VALPARAISO DE GOIAS;28/12/2020;4470,01;0
GO;431212;2;AC VALPARAISO DE GOIAS;05/01/2021;4622,5;0
GO;431212;2;AC VALPARAISO DE GOIAS;18/01/2021;3691,23;0
GO;431212;2;AC VALPARAISO DE GOIAS;21/01/2021;3603,33;0
GO;431212;2;AC VALPARAISO DE GOIAS;13/01/2021;5362,66;0
GO;431212;2;AC VALPARAISO DE GOIAS;03/02/2021;4543,62;0
GO;431212;2;AC VALPARAISO DE GOIAS;26/01/2021;4787,02;0
GO;431212;2;AC VALPARAISO DE GOIAS;08/02/2021;3254,5;0
GO;431212;2;AC VALPARAISO DE GOIAS;05/02/2021;4218,83;0
GO;431212;2;AC VALPARAISO DE GOIAS;16/02/2021;3732,61;0
GO;431212;2;AC VALPARAISO DE GOIAS;07/12/2020;4613,26;0
GO;431212;2;AC VALPARAISO DE GOIAS;04/12/2020;5600,73;0
GO;431212;2;AC VALPARAISO DE GOIAS;17/12/2020;4711,98;0
GO;431212;2;AC VALPARAISO DE GOIAS;30/12/2020;3834,12;0
GO;431212;2;AC VALPARAISO DE GOIAS;15/01/2021;4232,93;0
GO;431212;2;AC VALPARAISO DE GOIAS;07/01/2021;3396,28;0
GO;431212;2;AC VALPARAISO DE GOIAS;12/01/2021;3619,18;0
GO;431212;2;AC VALPARAISO DE GOIAS;02/02/2021;5254,71;0
GO;431212;2;AC VALPARAISO DE GOIAS;25/01/2021;3056,86;0
GO;431212;2;AC VALPARAISO DE GOIAS;10/02/2021;2831,92;0
GO;431212;2;AC VALPARAISO DE GOIAS;20/01/2021;3800,07;0
GO;431212;2;AC VALPARAISO DE GOIAS;28/01/2021;2913,73;0
GO;431212;2;AC VALPARAISO DE GOIAS;15/02/2021;3599,37;0
GO;431212;2;AC VALPARAISO DE GOIAS;23/02/2021;3035,17;0
GO;431212;2;AC VALPARAISO DE GOIAS;18/02/2021;2507,9;0
GO;431212;2;AC VALPARAISO DE GOIAS;16/03/2021;3201,46;0
GO;431212;2;AC VALPARAISO DE GOIAS;01/03/2021;4734,07;0
GO;431212;2;AC VALPARAISO DE GOIAS;26/02/2021;3506,9;0
GO;431212;2;AC VALPARAISO DE GOIAS;11/03/2021;2246,76;0
GO;431212;2;AC VALPARAISO DE GOIAS;03/12/2020;3367,9;0
GO;431212;2;AC VALPARAISO DE GOIAS;19/03/2021;3024,31;0
GO;431212;2;AC VALPARAISO DE GOIAS;24/03/2021;3907,09;0
GO;431212;2;AC VALPARAISO DE GOIAS;08/12/2020;3843,48;0
GO;431212;2;AC VALPARAISO DE GOIAS;16/12/2020;4450,36;0
GO;431212;2;AC VALPARAISO DE GOIAS;29/12/2020;4686,58;0
GO;431212;2;AC VALPARAISO DE GOIAS;24/12/2020;3271,91;0
GO;431212;2;AC VALPARAISO DE GOIAS;21/12/2020;4320,85;0
GO;431212;2;AC VALPARAISO DE GOIAS;06/01/2021;4435,39;0
GO;431212;2;AC VALPARAISO DE GOIAS;11/01/2021;4085,82;0
GO;431212;2;AC VALPARAISO DE GOIAS;08/01/2021;4212,02;0
GO;431212;2;AC VALPARAISO DE GOIAS;29/01/2021;3939,73;0
GO;431212;2;AC VALPARAISO DE GOIAS;19/01/2021;3657,55;0
GO;431212;2;AC VALPARAISO DE GOIAS;19/02/2021;2613,87;0
GO;431212;2;AC VALPARAISO DE GOIAS;01/02/2021;5405,44;0
GO;431212;2;AC VALPARAISO DE GOIAS;11/02/2021;3359,84;0
GO;431212;2;AC VALPARAISO DE GOIAS;22/03/2021;3452,28;0
GO;431204;2;AC PLANALTINA DE GOIAS;29/01/2021;1051,35;0
GO;431204;2;AC PLANALTINA DE GOIAS;01/02/2021;1039,35;0
GO;431204;2;AC PLANALTINA DE GOIAS;19/01/2021;1700,14;0
GO;431204;2;AC PLANALTINA DE GOIAS;21/01/2021;1039,15;0
GO;431204;2;AC PLANALTINA DE GOIAS;06/01/2021;483,89;0
GO;431204;2;AC PLANALTINA DE GOIAS;11/01/2021;703,74;0
GO;431204;2;AC PLANALTINA DE GOIAS;08/01/2021;414,39;0
GO;431204;2;AC PLANALTINA DE GOIAS;29/12/2020;1508,9;0
GO;431204;2;AC PLANALTINA DE GOIAS;16/12/2020;1461,64;0
GO;431204;2;AC PLANALTINA DE GOIAS;21/12/2020;1350,68;0
GO;431204;2;AC PLANALTINA DE GOIAS;08/12/2020;1251,83;0
GO;431204;2;AC PLANALTINA DE GOIAS;03/12/2020;1347,41;0
GO;431204;2;AC PLANALTINA DE GOIAS;26/02/2021;1062,39;0
GO;431204;2;AC PLANALTINA DE GOIAS;01/03/2021;1031,18;0
GO;431204;2;AC PLANALTINA DE GOIAS;11/03/2021;1282,68;0
GO;431204;2;AC PLANALTINA DE GOIAS;24/03/2021;1247,15;0
GO;431204;2;AC PLANALTINA DE GOIAS;18/02/2021;1262,04;0
GO;431204;2;AC PLANALTINA DE GOIAS;16/02/2021;1394,84;0
GO;431204;2;AC PLANALTINA DE GOIAS;03/02/2021;1191,72;0
GO;431204;2;AC PLANALTINA DE GOIAS;08/02/2021;1243,26;0
GO;431204;2;AC PLANALTINA DE GOIAS;05/02/2021;1324,82;0
GO;431204;2;AC PLANALTINA DE GOIAS;18/01/2021;561,5;0
GO;431204;2;AC PLANALTINA DE GOIAS;26/01/2021;1240,4;0
GO;431204;2;AC PLANALTINA DE GOIAS;05/01/2021;1240,09;0
GO;431204;2;AC PLANALTINA DE GOIAS;13/01/2021;781,39;0
GO;431204;2;AC PLANALTINA DE GOIAS;23/12/2020;1295,1;0
GO;431204;2;AC PLANALTINA DE GOIAS;28/12/2020;1328,15;0
GO;431204;2;AC PLANALTINA DE GOIAS;15/12/2020;1232,2;0
GO;431204;2;AC PLANALTINA DE GOIAS;18/12/2020;1420,45;0
GO;431204;2;AC PLANALTINA DE GOIAS;10/12/2020;1448,08;0
GO;431204;2;AC PLANALTINA DE GOIAS;02/12/2020;1314,53;0
GO;431205;4;AC POSSE;04/12/2020;1484,49;0
GO;431205;4;AC POSSE;09/12/2020;957,06;0
GO;431205;4;AC POSSE;17/12/2020;1256,39;0
GO;431205;4;AC POSSE;22/12/2020;1272,42;0
GO;431205;4;AC POSSE;12/01/2021;1769,44;0
GO;431205;4;AC POSSE;07/01/2021;1179,17;0
GO;431205;4;AC POSSE;04/01/2021;1065,11;0
GO;431205;4;AC POSSE;30/12/2020;981,08;0
GO;431205;4;AC POSSE;25/01/2021;1109,47;0
GO;431205;4;AC POSSE;20/01/2021;1217,07;0
GO;431205;4;AC POSSE;02/02/2021;1475,63;0
GO;431205;4;AC POSSE;12/02/2021;959,44;0
GO;431205;4;AC POSSE;15/02/2021;1522,44;0
GO;431205;4;AC POSSE;10/02/2021;912,12;0
GO;431205;4;AC POSSE;23/02/2021;895,6;0
GO;431205;4;AC POSSE;25/02/2021;817,4;0
GO;431205;4;AC POSSE;18/03/2021;725,09;0
GO;431205;4;AC POSSE;08/03/2021;1200,76;0
GO;431205;4;AC POSSE;05/03/2021;1200,76;0
GO;431205;4;AC POSSE;02/12/2020;1012,58;0
GO;431205;4;AC POSSE;07/12/2020;1303,88;0
GO;431205;4;AC POSSE;10/12/2020;1217,8;0
GO;431205;4;AC POSSE;15/12/2020;1259,67;0
GO;431205;4;AC POSSE;28/12/2020;1073,83;0
GO;431205;4;AC POSSE;05/01/2021;1430,33;0
GO;431205;4;AC POSSE;23/12/2020;960,55;0
GO;431205;4;AC POSSE;26/01/2021;1106,81;0
GO;431205;4;AC POSSE;18/01/2021;920,77;0
GO;431205;4;AC POSSE;13/01/2021;1090,23;0
GO;431205;4;AC POSSE;15/01/2021;1594,53;0
GO;431205;4;AC POSSE;28/01/2021;1016,46;0
GO;431205;4;AC POSSE;05/02/2021;1135,17;0
GO;431205;4;AC POSSE;18/02/2021;745,89;0
GO;431205;4;AC POSSE;08/02/2021;901,44;0
GO;431205;4;AC POSSE;08/12/2020;1452,59;0
GO;431205;4;AC POSSE;18/12/2020;857,39;0
GO;431205;4;AC POSSE;21/12/2020;1416,13;0
GO;431205;4;AC POSSE;16/12/2020;1631,11;0
GO;431205;4;AC POSSE;29/12/2020;653,5;0
GO;431205;4;AC POSSE;08/01/2021;1095,55;0
GO;431205;4;AC POSSE;21/01/2021;1165,24;0
GO;431205;4;AC POSSE;11/01/2021;1088,83;0
GO;431205;4;AC POSSE;03/02/2021;1054,85;0
GO;431205;4;AC POSSE;29/01/2021;1487,55;0
GO;431205;4;AC POSSE;11/02/2021;809,56;0
GO;431205;4;AC POSSE;16/02/2021;1772,98;0
GO;431205;4;AC POSSE;19/02/2021;954,76;0
GO;431205;4;AC POSSE;24/02/2021;847,6;0
GO;431205;4;AC POSSE;03/03/2021;442,29;0
GO;431205;4;AC POSSE;26/02/2021;870,84;0
GO;431205;4;AC POSSE;19/03/2021;725,94;0
GO;431205;4;AC POSSE;16/03/2021;799,9;0
GO;431205;4;AC POSSE;11/03/2021;331,03;0
GO;431205;4;AC POSSE;01/03/2021;442,29;0
GO;431205;4;AC POSSE;24/03/2021;785,29;0
GO;431205;4;AC POSSE;04/03/2021;1541,69;0
GO;431205;4;AC POSSE;22/03/2021;1074,05;0
GO;431205;4;AC POSSE;01/12/2020;1187,32;0
GO;431205;4;AC POSSE;03/12/2020;1287,39;0
GO;431205;4;AC POSSE;17/03/2021;888;0
GO;431205;4;AC POSSE;11/12/2020;833,58;0
GO;431205;4;AC POSSE;14/12/2020;915,58;0
GO;431205;4;AC POSSE;14/01/2021;1075,17;0
GO;431205;4;AC POSSE;22/01/2021;894,07;0
GO;431205;4;AC POSSE;19/01/2021;1302,6;0
GO;431205;4;AC POSSE;06/01/2021;1486,79;0
GO;431205;4;AC POSSE;24/12/2020;974,53;0
GO;431205;4;AC POSSE;27/01/2021;1099,86;0
GO;431205;4;AC POSSE;01/02/2021;1478,86;0
GO;431205;4;AC POSSE;17/02/2021;898,13;0
GO;431205;4;AC POSSE;04/02/2021;782,73;0
GO;431205;4;AC POSSE;09/02/2021;826,08;0
GO;431205;4;AC POSSE;02/03/2021;442,29;0
GO;431205;4;AC POSSE;22/02/2021;833,99;0
GO;431205;4;AC POSSE;10/03/2021;952,51;0
GO;431205;4;AC POSSE;15/03/2021;741,15;0
GO;431205;4;AC POSSE;23/03/2021;722,64;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;19/03/2021;513,84;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;22/03/2021;2181,56;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;17/03/2021;982,99;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;09/03/2021;662,54;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;24/02/2021;535,47;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;01/03/2021;549,38;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;11/02/2021;634,28;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;08/02/2021;1285,62;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;16/02/2021;865,29;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;03/02/2021;1050,61;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;26/01/2021;815,21;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;29/01/2021;588,11;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;08/01/2021;651,71;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;21/01/2021;1199,88;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;13/01/2021;1159,18;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;18/12/2020;918,11;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;21/12/2020;471,64;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;08/12/2020;597,25;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;24/03/2021;786,64;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;11/03/2021;1111,12;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;16/03/2021;644,19;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;08/03/2021;295,54;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;03/03/2021;833,64;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;26/02/2021;624,73;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;23/03/2021;454,34;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;10/03/2021;589,69;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;18/03/2021;341,39;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;05/03/2021;432,15;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;23/02/2021;660,14;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;25/02/2021;805,27;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;18/02/2021;712,32;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;05/02/2021;591,13;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;10/02/2021;1339,59;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;28/01/2021;1053,47;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;15/01/2021;1251,45;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;18/01/2021;725,87;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;07/01/2021;1100,8;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;05/01/2021;539,43;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;23/12/2020;397,02;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;28/12/2020;1144,32;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;15/12/2020;610,41;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;10/12/2020;894,42;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;07/12/2020;967,59;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;02/12/2020;345,97;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;12/02/2021;623,01;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;15/02/2021;835,29;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;04/02/2021;1363,4;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;02/02/2021;601,09;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;25/01/2021;1121,81;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;22/01/2021;709,08;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;20/01/2021;614,9;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;30/12/2020;973,84;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;04/01/2021;640,97;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;12/01/2021;546,81;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;22/12/2020;1007,11;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;14/12/2020;1389,52;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;17/12/2020;553,01;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;01/12/2020;686,75;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;09/12/2020;531,95;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;04/12/2020;1443,38;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;04/03/2021;514,52;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;02/03/2021;549,74;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;12/03/2021;596,91;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;15/03/2021;1141,88;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;22/02/2021;991,7;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;19/02/2021;519,5;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;17/02/2021;958,34;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;01/02/2021;772,62;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;27/01/2021;778,88;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;09/02/2021;820,94;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;19/01/2021;852,4;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;11/01/2021;1246,46;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;14/01/2021;925,71;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;24/12/2020;847,07;0
GO;431206;2;AC SANTO ANTONIO DO DESCOBERTO;29/12/2020;536,61;0
GO;16300149;2;AC CALDAS NOVAS;10/03/2021;5609,16;200500
GO;16300149;2;AC CALDAS NOVAS;15/03/2021;7154,49;200500
GO;16300149;2;AC CALDAS NOVAS;22/02/2021;8936,71;200500
GO;16300149;2;AC CALDAS NOVAS;25/02/2021;7199,48;200500
GO;16300149;2;AC CALDAS NOVAS;02/03/2021;6900,65;200500
GO;16300149;2;AC CALDAS NOVAS;18/03/2021;6275,34;200500
GO;16300149;2;AC CALDAS NOVAS;08/03/2021;10255,87;200500
GO;16300149;2;AC CALDAS NOVAS;05/03/2021;6251,12;200500
GO;16300149;2;AC CALDAS NOVAS;23/02/2021;7277,63;200500
GO;16300149;2;AC CALDAS NOVAS;15/02/2021;7095,62;200500
GO;16300149;2;AC CALDAS NOVAS;10/02/2021;5774,14;200500
GO;16300149;2;AC CALDAS NOVAS;02/02/2021;12051,17;200500
GO;16300149;2;AC CALDAS NOVAS;28/01/2021;6768,43;200500
GO;16300149;2;AC CALDAS NOVAS;07/01/2021;4849,18;200500
GO;16300149;2;AC CALDAS NOVAS;12/01/2021;8851,72;200500
GO;16300149;2;AC CALDAS NOVAS;30/12/2020;5433,31;200500
GO;16300149;2;AC CALDAS NOVAS;20/01/2021;8112,14;200500
GO;16300149;2;AC CALDAS NOVAS;15/01/2021;7027,01;200500
GO;16300149;2;AC CALDAS NOVAS;25/01/2021;7922,84;200500
GO;16300149;2;AC CALDAS NOVAS;17/12/2020;6080,23;200500
GO;16300149;2;AC CALDAS NOVAS;09/12/2020;7817,8;200500
GO;16300149;2;AC CALDAS NOVAS;04/12/2020;9097,36;200500
GO;16300149;2;AC CALDAS NOVAS;07/12/2020;12194,55;200500
GO;16300149;2;AC CALDAS NOVAS;11/03/2021;6576,98;200500
GO;16300149;2;AC CALDAS NOVAS;16/03/2021;6466;200500
GO;16300149;2;AC CALDAS NOVAS;19/03/2021;6217,2;200500
GO;16300149;2;AC CALDAS NOVAS;24/03/2021;6270,65;200500
GO;16300149;2;AC CALDAS NOVAS;03/03/2021;6652,17;200500
GO;16300149;2;AC CALDAS NOVAS;01/03/2021;7499,02;200500
GO;16300149;2;AC CALDAS NOVAS;26/02/2021;10380,81;200500
GO;16300149;2;AC CALDAS NOVAS;12/02/2021;6037,31;200500
GO;16300149;2;AC CALDAS NOVAS;03/12/2020;8267,13;200500
GO;16300149;2;AC CALDAS NOVAS;08/12/2020;9405,31;200500
GO;16300149;2;AC CALDAS NOVAS;21/12/2020;5933,64;200500
GO;16300149;2;AC CALDAS NOVAS;16/12/2020;6557,28;200500
GO;16300149;2;AC CALDAS NOVAS;29/12/2020;6639,58;200500
GO;16300149;2;AC CALDAS NOVAS;11/01/2021;5879,97;200500
GO;16300149;2;AC CALDAS NOVAS;08/01/2021;5209,13;200500
GO;16300149;2;AC CALDAS NOVAS;21/01/2021;7473,58;200500
GO;16300149;2;AC CALDAS NOVAS;18/02/2021;7089,8;200500
GO;16300149;2;AC CALDAS NOVAS;17/02/2021;6514,03;200500
GO;16300149;2;AC CALDAS NOVAS;04/02/2021;6069,48;200500
GO;16300149;2;AC CALDAS NOVAS;09/02/2021;7611,05;200500
GO;16300149;2;AC CALDAS NOVAS;27/01/2021;8425,52;200500
GO;16300149;2;AC CALDAS NOVAS;22/01/2021;7027,71;200500
GO;16300149;2;AC CALDAS NOVAS;19/01/2021;8312,3;200500
GO;16300149;2;AC CALDAS NOVAS;14/01/2021;8717,08;200500
GO;16300149;2;AC CALDAS NOVAS;06/01/2021;5514,04;200500
GO;16300149;2;AC CALDAS NOVAS;04/01/2021;6057,48;200500
GO;16300149;2;AC CALDAS NOVAS;24/12/2020;6108,59;200500
GO;16300149;2;AC CALDAS NOVAS;22/12/2020;7423,37;200500
GO;16300149;2;AC CALDAS NOVAS;14/12/2020;6668,9;200500
GO;16300149;2;AC CALDAS NOVAS;11/12/2020;7623,36;200500
GO;16300149;2;AC CALDAS NOVAS;01/12/2020;12751,59;200500
GO;16300149;2;AC CALDAS NOVAS;08/02/2021;5429,08;200500
GO;16300149;2;AC CALDAS NOVAS;05/02/2021;6339;200500
GO;16300149;2;AC CALDAS NOVAS;26/01/2021;7984,67;200500
GO;16300149;2;AC CALDAS NOVAS;13/01/2021;7428,99;200500
GO;16300149;2;AC CALDAS NOVAS;18/01/2021;7705,59;200500
GO;16300149;2;AC CALDAS NOVAS;28/12/2020;6282,97;200500
GO;16300149;2;AC CALDAS NOVAS;23/12/2020;6551,83;200500
GO;16300149;2;AC CALDAS NOVAS;05/01/2021;6438,18;200500
GO;16300149;2;AC CALDAS NOVAS;15/12/2020;7537,27;200500
GO;16300149;2;AC CALDAS NOVAS;18/12/2020;6400,28;200500
GO;16300149;2;AC CALDAS NOVAS;02/12/2020;8014,57;200500
GO;16300149;2;AC CALDAS NOVAS;10/12/2020;7938,39;200500
GO;16300181;2;AC CATALAO;10/12/2020;2069,43;200300
GO;16300181;2;AC CATALAO;02/12/2020;2049,84;200300
GO;16300181;2;AC CATALAO;18/12/2020;1779,64;200300
GO;16300181;2;AC CATALAO;15/12/2020;1729,18;200300
GO;16300181;2;AC CATALAO;05/01/2021;1952,79;200300
GO;16300181;2;AC CATALAO;23/12/2020;1769,65;200300
GO;16300181;2;AC CATALAO;28/12/2020;1807,39;200300
GO;16300181;2;AC CATALAO;18/01/2021;1905,94;200300
GO;16300181;2;AC CATALAO;13/01/2021;1835,85;200300
GO;16300181;2;AC CATALAO;08/01/2021;1593,64;200300
