DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_BANCO_POSTAL_E_ECT
GO;16301901;2;AC GOIANDIRA - GO;18/11/2020;368;200500
GO;16301901;2;AC GOIANDIRA - GO;16/11/2020;344,8;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;05/01/2021;258,12;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;30/12/2020;213,97;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;23/12/2020;150,24;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;21/12/2020;109,86;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;17/12/2020;149;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;15/12/2020;463,85;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;11/01/2021;430,07;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;07/01/2021;312,72;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;28/12/2020;483,94;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;08/01/2021;1125,19;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;06/01/2021;1194,45;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;28/12/2020;1016,36;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;11/12/2020;1763,07;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;09/12/2020;1162,63;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;07/12/2020;1098,51;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;03/12/2020;1196,37;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;01/12/2020;1372,37;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;26/11/2020;1286,5;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;24/11/2020;1341,58;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;20/11/2020;1267,32;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;05/01/2021;1165,55;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;30/12/2020;1215,12;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;24/12/2020;896,17;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;22/12/2020;1297,72;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;18/12/2020;1247,84;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;16/12/2020;1207,55;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;14/12/2020;1489,06;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;27/11/2020;1204,9;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;17/11/2020;1277,02;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;13/11/2020;1288,6;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;11/11/2020;1260,29;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;09/11/2020;1354,42;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;11/01/2021;1331,62;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;07/01/2021;1447,25;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;10/12/2020;1362,72;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;08/12/2020;1251,13;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;04/12/2020;1092,21;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;02/12/2020;1116,42;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;30/11/2020;1370,77;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;25/11/2020;1279,38;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;23/11/2020;1242,1;200500
GO;16301323;3;AC SANTA HELENA DE GOIAS;19/11/2020;1322,83;200500
GO;16301137;4;AC CERES - GO;29/12/2020;2021,74;200300
GO;16301137;4;AC CERES - GO;18/12/2020;1913,46;200300
GO;16301137;4;AC CERES - GO;16/12/2020;1894,4;200300
GO;16301137;4;AC CERES - GO;14/12/2020;3445,59;200300
GO;16301137;4;AC CERES - GO;10/12/2020;1320,48;200300
GO;16301137;4;AC CERES - GO;10/11/2020;1466,16;200300
GO;16301137;4;AC CERES - GO;06/11/2020;1511,56;200300
GO;16301137;4;AC CERES - GO;11/01/2021;2041,06;200300
GO;16301137;4;AC CERES - GO;07/01/2021;1637,3;200300
GO;16301137;4;AC CERES - GO;05/01/2021;1951,01;200300
GO;16301137;4;AC CERES - GO;28/12/2020;1884,47;200300
GO;16301137;4;AC CERES - GO;24/12/2020;1992,38;200300
GO;16301137;4;AC CERES - GO;22/12/2020;1987,12;200300
GO;16301137;4;AC CERES - GO;03/12/2020;1262,87;200300
GO;16301137;4;AC CERES - GO;01/12/2020;1921,82;200300
GO;16301137;4;AC CERES - GO;27/11/2020;1139,67;200300
GO;16301137;4;AC CERES - GO;25/11/2020;1620,66;200300
GO;16301137;4;AC CERES - GO;23/11/2020;1291,17;200300
GO;16301137;4;AC CERES - GO;19/11/2020;1945,93;200300
GO;16301137;4;AC CERES - GO;17/11/2020;1290,49;200300
GO;16301137;4;AC CERES - GO;13/11/2020;1367,79;200300
GO;16301137;4;AC CERES - GO;30/12/2020;1966,06;200300
GO;16301137;4;AC CERES - GO;17/12/2020;2062,42;200300
GO;16301137;4;AC CERES - GO;15/12/2020;2354,25;200300
GO;16301137;4;AC CERES - GO;11/12/2020;2151,58;200300
GO;16301137;4;AC CERES - GO;09/12/2020;1760,6;200300
GO;16301137;4;AC CERES - GO;07/12/2020;2273,46;200300
GO;16301137;4;AC CERES - GO;26/11/2020;1458,58;200300
GO;16301137;4;AC CERES - GO;11/11/2020;1401,78;200300
GO;16301137;4;AC CERES - GO;09/11/2020;1502,9;200300
GO;16301137;4;AC CERES - GO;08/01/2021;1743,82;200300
GO;16301137;4;AC CERES - GO;06/01/2021;1791,72;200300
GO;16301137;4;AC CERES - GO;04/01/2021;1627,01;200300
GO;16301137;4;AC CERES - GO;23/12/2020;1677,26;200300
GO;16301137;4;AC CERES - GO;21/12/2020;2312,98;200300
GO;16301137;4;AC CERES - GO;04/12/2020;1272,22;200300
GO;16301137;4;AC CERES - GO;02/12/2020;1891,32;200300
GO;16301137;4;AC CERES - GO;30/11/2020;1577,27;200300
GO;16301137;4;AC CERES - GO;24/11/2020;1346,05;200300
GO;16301137;4;AC CERES - GO;20/11/2020;1604,72;200300
GO;16301137;4;AC CERES - GO;18/11/2020;1489,36;200300
GO;16301137;4;AC CERES - GO;16/11/2020;1820,96;200300
GO;16301137;4;AC CERES - GO;12/11/2020;1535,81;200300
GO;16301439;2;AC TRES RANCHOS;04/01/2021;200,14;200300
GO;16301439;2;AC TRES RANCHOS;06/01/2021;310,29;200300
GO;16301439;2;AC TRES RANCHOS;08/01/2021;189,89;200300
GO;16301455;3;AC APORE;12/11/2020;371,22;200500
GO;16301455;3;AC APORE;18/11/2020;266,37;200500
GO;16301455;3;AC APORE;20/11/2020;50,77;200500
GO;16301455;3;AC APORE;02/12/2020;94,01;200500
GO;16302788;4;AC MORRO AGUDO DE GOIAS;21/12/2020;75,88;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;23/12/2020;100,23;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;30/12/2020;201,93;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;05/01/2021;260,93;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;07/01/2021;270,13;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;06/11/2020;2,67;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;25/11/2020;383,19;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;07/12/2020;437,48;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;09/12/2020;437,48;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;11/12/2020;15,98;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;15/12/2020;19,93;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;17/12/2020;23,88;200300
GO;16302788;4;AC MORRO AGUDO DE GOIAS;11/01/2021;410,58;200300
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;19/11/2020;493,08;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;23/11/2020;506,33;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;25/11/2020;465,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;01/12/2020;464,33;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;03/12/2020;462,18;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;07/12/2020;458,83;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;09/12/2020;470,38;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;11/12/2020;469,78;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;28/12/2020;457,38;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;07/01/2021;470,35;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;11/01/2021;482,35;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;06/11/2020;490,88;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;10/11/2020;507,88;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;12/11/2020;471,28;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;16/11/2020;471,28;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;27/11/2020;470,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;14/12/2020;459,78;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;16/12/2020;495,78;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;18/12/2020;481,13;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;22/12/2020;473,13;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;24/12/2020;457,38;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;29/12/2020;508,75;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;04/01/2021;500,05;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;18/11/2020;464,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;20/11/2020;483,83;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;24/11/2020;478,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;26/11/2020;470,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;30/11/2020;480,33;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;02/12/2020;460,13;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;04/12/2020;462,18;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;08/12/2020;452,38;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;10/12/2020;470,38;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;06/01/2021;470,8;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;08/01/2021;470,35;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;09/11/2020;507,88;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;11/11/2020;437,08;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;13/11/2020;471,28;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;17/11/2020;500,73;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;15/12/2020;483,78;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;17/12/2020;509,78;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;21/12/2020;473,13;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;23/12/2020;455,33;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;30/12/2020;470,3;200500
GO;16302915;2;AC SAO MIGUEL DO PASSA QUATRO- GO;05/01/2021;452,1;200500
GO;16302931;1;AC SENADOR CANEDO;09/11/2020;2483,01;200300
GO;16302931;1;AC SENADOR CANEDO;11/11/2020;149,86;200300
GO;16302931;1;AC SENADOR CANEDO;13/11/2020;263,87;200300
GO;16302931;1;AC SENADOR CANEDO;17/11/2020;762,43;200300
GO;16302931;1;AC SENADOR CANEDO;19/11/2020;962,4;200300
GO;16302931;1;AC SENADOR CANEDO;30/11/2020;629,18;200300
GO;16302931;1;AC SENADOR CANEDO;15/12/2020;734,52;200300
GO;16302931;1;AC SENADOR CANEDO;17/12/2020;1006,2;200300
GO;16302931;1;AC SENADOR CANEDO;20/11/2020;901,74;200300
GO;16302931;1;AC SENADOR CANEDO;24/11/2020;973,84;200300
GO;16302931;1;AC SENADOR CANEDO;26/11/2020;976,66;200300
GO;16302931;1;AC SENADOR CANEDO;02/12/2020;834,59;200300
GO;16302931;1;AC SENADOR CANEDO;04/12/2020;636,01;200300
GO;16302931;1;AC SENADOR CANEDO;08/12/2020;496,74;200300
GO;16302931;1;AC SENADOR CANEDO;10/12/2020;624,29;200300
GO;16302931;1;AC SENADOR CANEDO;14/12/2020;1485,1;200300
GO;16302931;1;AC SENADOR CANEDO;10/11/2020;1068,51;200300
GO;16302931;1;AC SENADOR CANEDO;12/11/2020;204,67;200300
GO;16301862;2;AC SANTA ROSA DE GOIAS;11/12/2020;405,5;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;09/12/2020;363,6;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;07/12/2020;537,49;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;03/12/2020;231,98;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;01/12/2020;174,38;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;25/11/2020;284,91;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;23/11/2020;229,56;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;19/11/2020;174,31;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;04/01/2021;213,97;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;29/12/2020;130,94;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;24/12/2020;155,39;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;22/12/2020;125,94;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;18/12/2020;151,05;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;16/12/2020;479,4;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;14/12/2020;440,7;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;27/11/2020;392,95;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;08/01/2021;327,47;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;06/01/2021;297,17;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;10/12/2020;374,4;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;08/12/2020;363,6;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;04/12/2020;389,98;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;02/12/2020;231,98;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;30/11/2020;167,38;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;26/11/2020;382,65;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;24/11/2020;254,61;200500
GO;16301862;2;AC SANTA ROSA DE GOIAS;20/11/2020;221,16;200500
GO;16301803;2;AC NOVA VENEZA;08/01/2021;276,55;200300
GO;16301803;2;AC NOVA VENEZA;10/12/2020;217,35;200300
GO;16301803;2;AC NOVA VENEZA;08/12/2020;157,85;200300
GO;16301803;2;AC NOVA VENEZA;04/12/2020;565,25;200300
GO;16301803;2;AC NOVA VENEZA;02/12/2020;215,85;200300
GO;16301803;2;AC NOVA VENEZA;26/11/2020;247,75;200300
GO;16301803;2;AC NOVA VENEZA;24/11/2020;154,75;200300
GO;16301803;2;AC NOVA VENEZA;20/11/2020;344,49;200300
GO;16301803;2;AC NOVA VENEZA;07/01/2021;384,8;200300
GO;16301803;2;AC NOVA VENEZA;05/01/2021;279,85;200300
GO;16301803;2;AC NOVA VENEZA;30/12/2020;371,45;200300
GO;16301803;2;AC NOVA VENEZA;23/12/2020;363,28;200300
GO;16301803;2;AC NOVA VENEZA;21/12/2020;282,68;200300
GO;16301803;2;AC NOVA VENEZA;17/12/2020;95,34;200300
GO;16301803;2;AC NOVA VENEZA;15/12/2020;234,74;200300
GO;16301803;2;AC NOVA VENEZA;30/11/2020;425,55;200300
GO;16301803;2;AC NOVA VENEZA;19/11/2020;287,79;200300
GO;16301803;2;AC NOVA VENEZA;17/11/2020;563,14;200300
GO;16301803;2;AC NOVA VENEZA;13/11/2020;411,67;200300
GO;16301803;2;AC NOVA VENEZA;11/11/2020;336,07;200300
GO;16301803;2;AC NOVA VENEZA;09/11/2020;478,73;200300
GO;16301803;2;AC NOVA VENEZA;11/01/2021;290,65;200300
GO;16301803;2;AC NOVA VENEZA;28/12/2020;78,83;200300
GO;16301803;2;AC NOVA VENEZA;11/12/2020;481,34;200300
GO;16301803;2;AC NOVA VENEZA;09/12/2020;194,95;200300
GO;16301803;2;AC NOVA VENEZA;07/12/2020;639,5;200300
GO;16301803;2;AC NOVA VENEZA;03/12/2020;349,3;200300
GO;16301803;2;AC NOVA VENEZA;01/12/2020;628,65;200300
GO;16301803;2;AC NOVA VENEZA;25/11/2020;185,6;200300
GO;16301803;2;AC NOVA VENEZA;23/11/2020;527,29;200300
GO;16301803;2;AC NOVA VENEZA;06/01/2021;306,8;200300
GO;16301803;2;AC NOVA VENEZA;04/01/2021;551,4;200300
GO;16301803;2;AC NOVA VENEZA;29/12/2020;331,25;200300
GO;16301803;2;AC NOVA VENEZA;24/12/2020;363,28;200300
GO;16301803;2;AC NOVA VENEZA;22/12/2020;69,83;200300
GO;16301803;2;AC NOVA VENEZA;18/12/2020;110,89;200300
GO;16301803;2;AC NOVA VENEZA;16/12/2020;311,09;200300
GO;16301803;2;AC NOVA VENEZA;14/12/2020;227,74;200300
GO;16301803;2;AC NOVA VENEZA;27/11/2020;382,8;200300
GO;16301803;2;AC NOVA VENEZA;18/11/2020;638,09;200300
GO;16301803;2;AC NOVA VENEZA;16/11/2020;627,47;200300
GO;16301803;2;AC NOVA VENEZA;12/11/2020;350,07;200300
GO;16301803;2;AC NOVA VENEZA;10/11/2020;654,08;200300
GO;16301803;2;AC NOVA VENEZA;06/11/2020;466,73;200300
GO;16301692;4;AC NOVA CRIXAS;11/01/2021;556,53;200500
GO;16301692;4;AC NOVA CRIXAS;07/01/2021;266,51;200500
GO;16301692;4;AC NOVA CRIXAS;05/01/2021;310,16;200500
GO;16301692;4;AC NOVA CRIXAS;23/12/2020;593,19;200500
GO;16301692;4;AC NOVA CRIXAS;08/12/2020;347,97;200500
GO;16301692;4;AC NOVA CRIXAS;04/12/2020;332,62;200500
GO;16301692;4;AC NOVA CRIXAS;02/12/2020;337,47;200500
GO;16301692;4;AC NOVA CRIXAS;30/11/2020;424,67;200500
GO;16301692;4;AC NOVA CRIXAS;25/11/2020;871,16;200500
GO;16301692;4;AC NOVA CRIXAS;23/11/2020;342,46;200500
GO;16301692;4;AC NOVA CRIXAS;19/11/2020;379,31;200500
GO;16301692;4;AC NOVA CRIXAS;17/11/2020;316,12;200500
GO;16301111;3;AC NOVO BRASIL;07/01/2021;469,05;200500
GO;16301111;3;AC NOVO BRASIL;11/01/2021;328,1;200500
GO;16301111;3;AC NOVO BRASIL;06/11/2020;309,57;200500
GO;16301111;3;AC NOVO BRASIL;10/11/2020;337,27;200500
GO;16301111;3;AC NOVO BRASIL;12/11/2020;381,67;200500
GO;16301111;3;AC NOVO BRASIL;10/12/2020;326,6;200500
GO;16301111;3;AC NOVO BRASIL;14/12/2020;378,2;200500
GO;16301111;3;AC NOVO BRASIL;16/12/2020;421,2;200500
GO;16301111;3;AC NOVO BRASIL;18/12/2020;262,55;200500
GO;16301111;3;AC NOVO BRASIL;22/12/2020;361,45;200500
GO;16301111;3;AC NOVO BRASIL;29/12/2020;395,85;200500
GO;16301111;3;AC NOVO BRASIL;16/11/2020;494,47;200500
GO;16301111;3;AC NOVO BRASIL;18/11/2020;384,87;200500
GO;16301111;3;AC NOVO BRASIL;20/11/2020;245,07;200500
GO;16301111;3;AC NOVO BRASIL;24/11/2020;336,72;200500
GO;16301111;3;AC NOVO BRASIL;26/11/2020;444,69;200500
GO;16301111;3;AC NOVO BRASIL;30/11/2020;491,14;200500
GO;16301111;3;AC NOVO BRASIL;02/12/2020;375,64;200500
GO;16301111;3;AC NOVO BRASIL;04/12/2020;411,04;200500
GO;16301111;3;AC NOVO BRASIL;08/12/2020;384,09;200500
GO;16301111;3;AC NOVO BRASIL;23/12/2020;387,45;200500
GO;16301111;3;AC NOVO BRASIL;04/01/2021;275,25;200500
GO;16301111;3;AC NOVO BRASIL;06/01/2021;423,6;200500
GO;16301111;3;AC NOVO BRASIL;08/01/2021;304,1;200500
GO;16301111;3;AC NOVO BRASIL;09/11/2020;337,27;200500
GO;16301111;3;AC NOVO BRASIL;11/11/2020;373,27;200500
GO;16301111;3;AC NOVO BRASIL;13/11/2020;494,47;200500
GO;16301111;3;AC NOVO BRASIL;09/12/2020;491,69;200500
GO;16301111;3;AC NOVO BRASIL;15/12/2020;385,2;200500
GO;16301111;3;AC NOVO BRASIL;17/12/2020;236,75;200500
GO;16301111;3;AC NOVO BRASIL;21/12/2020;267,55;200500
GO;16301111;3;AC NOVO BRASIL;30/12/2020;202,15;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;09/11/2020;278,31;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;26/11/2020;152,21;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;07/12/2020;50,86;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;09/12/2020;67,2;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;11/12/2020;119,85;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;15/12/2020;145,49;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;17/12/2020;90,99;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;12/11/2020;51,96;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;16/11/2020;76,31;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;18/11/2020;653,16;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;20/11/2020;190,26;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;24/11/2020;69,66;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;30/11/2020;351,96;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;02/12/2020;64,51;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;04/12/2020;235,06;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;21/12/2020;319,94;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;23/12/2020;76,14;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;29/12/2020;397,64;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;04/01/2021;56,44;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;06/01/2021;31,99;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;08/01/2021;12,09;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;06/11/2020;56,91;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;10/11/2020;69,21;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;25/11/2020;164,96;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;08/12/2020;414,5;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;10/12/2020;179,9;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;14/12/2020;100,39;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;16/12/2020;609,94;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;18/12/2020;145,44;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;11/11/2020;420,81;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;13/11/2020;234,31;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;17/11/2020;70,06;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;19/11/2020;286,46;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;23/11/2020;199,21;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;27/11/2020;315,81;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;01/12/2020;493,36;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;03/12/2020;302,56;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;22/12/2020;118,69;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;24/12/2020;333,34;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;28/12/2020;89,39;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;30/12/2020;508,59;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;05/01/2021;40,74;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;07/01/2021;307,99;200500
GO;16301129;3;AC PALMEIRAS DE GOIAS;11/01/2021;24,29;200500
GO;16301145;3;AC PIRANHAS;13/11/2020;329,65;200500
GO;16301145;3;AC PIRANHAS;17/11/2020;61,1;200500
GO;16301145;3;AC PIRANHAS;19/11/2020;242,35;200500
GO;16301145;3;AC PIRANHAS;23/11/2020;314,1;200500
GO;16301145;3;AC PIRANHAS;25/11/2020;399,65;200500
GO;16301145;3;AC PIRANHAS;27/11/2020;208,7;200500
GO;16302931;1;AC SENADOR CANEDO;16/11/2020;293,38;200300
GO;16302931;1;AC SENADOR CANEDO;18/11/2020;637,4;200300
GO;16302931;1;AC SENADOR CANEDO;27/11/2020;979,78;200300
GO;16302931;1;AC SENADOR CANEDO;16/12/2020;808,05;200300
GO;16302931;1;AC SENADOR CANEDO;18/12/2020;1054,74;200300
GO;16302931;1;AC SENADOR CANEDO;22/12/2020;1020,77;200300
GO;16302931;1;AC SENADOR CANEDO;24/12/2020;1330;200300
GO;16302931;1;AC SENADOR CANEDO;28/12/2020;2150,84;200300
GO;16302931;1;AC SENADOR CANEDO;29/12/2020;1426,36;200300
GO;16302931;1;AC SENADOR CANEDO;04/01/2021;1209,23;200300
GO;16302931;1;AC SENADOR CANEDO;06/01/2021;1151,2;200300
GO;16302931;1;AC SENADOR CANEDO;06/11/2020;992,27;200300
GO;16302931;1;AC SENADOR CANEDO;23/11/2020;978,49;200300
GO;16302931;1;AC SENADOR CANEDO;25/11/2020;956,66;200300
GO;16302931;1;AC SENADOR CANEDO;01/12/2020;960,69;200300
GO;16302931;1;AC SENADOR CANEDO;03/12/2020;779,33;200300
GO;16302931;1;AC SENADOR CANEDO;07/12/2020;633,24;200300
GO;16302931;1;AC SENADOR CANEDO;09/12/2020;551,34;200300
GO;16302931;1;AC SENADOR CANEDO;11/12/2020;604,43;200300
GO;16302931;1;AC SENADOR CANEDO;11/01/2021;1701,53;200300
GO;16302931;1;AC SENADOR CANEDO;08/01/2021;1814,88;200300
GO;16302931;1;AC SENADOR CANEDO;07/01/2021;1198,02;200300
GO;16302931;1;AC SENADOR CANEDO;05/01/2021;1274,71;200300
GO;16302931;1;AC SENADOR CANEDO;30/12/2020;1229,33;200300
GO;16303831;1;AC VERA CRUZ/GOIANIA-GO;18/12/2020;641,04;200300
